empresa,departamento,produto_original,produto_normalizado,codigo_produto,embalagem_original,quantidade,unidade,quantidade_base,unidade_base,preco,preco_publico,pagina_catalogo,link_produto,data_coleta,fonte,status_validacao
Casa Garcia Gourmet,Food Service,"MOSTARDA TRAD 2,9KG AUREA",MOSTARDA TRAD AUREA,78850,CX 06,2.9,KG,2900.0,G,,False,6,,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,OLEO DE PALMA CRISTALIZADO 3KG ELOGIATA,OLEO DE PALMA CRISTALIZADO ELOGIATA,81366,,3.0,KG,3000.0,G,,False,6,,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,OREGANO 250G,OREGANO,2005,FD 20,250.0,G,250.0,G,,False,7,,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,PURE DE BATATA 1KG AJINOMOTO,PURE DE BATATA AJINOMOTO,2046,CX 06,1.0,KG,1000.0,G,,False,7,,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,PURE DE BATATA TECNUTRI 800G,PURE DE BATATA TECNUTRI,6625,CX 10,800.0,G,800.0,G,,False,7,,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,QUEIJO PARMESAO RALADO 1KG QUATA,QUEIJO PARMESAO RALADO QUATA,9710,CX 10,1.0,KG,1000.0,G,,False,7,,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,REALCADOR AJINOMOTO UMAMI 2KG,REALCADOR AJINOMOTO UMAMI,1987,CX 06,2.0,KG,2000.0,G,,False,7,,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,"REQUEIJAO CHEDDAR JANGADA BISNAGA 1,5KG",REQUEIJAO CHEDDAR JANGADA BISNAGA,10494,FD 12,1.5,KG,1500.0,G,,False,7,,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,"REQUEIJAO CULIN JANGADA BISNAGA 1,5KG",REQUEIJAO CULIN JANGADA BISNAGA,10493,FD 12,1.5,KG,1500.0,G,,False,7,,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,"REQUEIJAO SABOR REQUEIJAO Q&S 1,5KG",REQUEIJAO SABOR REQUEIJAO Q S,9841,CX 10,1.5,KG,1500.0,G,,False,7,,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,"REQUEIJAO TAINA 1,8KG",REQUEIJAO TAINA,1974,CX 08,1.8,KG,1800.0,G,,False,7,,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,"REQUEIJAO TRAD SABOR&VIDA BISNAGA 1,8KG",REQUEIJAO TRAD SABOR VIDA BISNAGA,10491,FD 10,1.8,KG,1800.0,G,,False,7,,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,SABOR A MI C/ PIMENTA 5KG,SABOR A MI C PIMENTA,1981,,5.0,KG,5000.0,G,,False,7,,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,SABOR A MI S/ PIMENTA 5KG,SABOR A MI S PIMENTA,1982,,5.0,KG,5000.0,G,,False,7,,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,TEMP HONDASHI PROF 500G,TEMP HONDASHI PROF,1988,CX 06,500.0,G,500.0,G,,False,8,,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,TEMP SAZON FS ALECRIM 900G,TEMP SAZON FS ALECRIM,1986,CX 06,900.0,G,900.0,G,,False,8,,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,TEMP SAZON FS ALHO 900G,TEMP SAZON FS ALHO,1985,CX 06,900.0,G,900.0,G,,False,8,,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,TEMP SAZON PRO VERMELHO 900G (CARNE),TEMP SAZON PRO VERMELHO CARNE,1991,CX 06,900.0,G,900.0,G,,False,8,,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,TEMP SAZON PROF LOURO 900G,TEMP SAZON PROF LOURO,1020,CX 06,900.0,G,900.0,G,,False,8,,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,TEMP SAZON PROF VERDE 900G (AVES),TEMP SAZON PROF VERDE AVES,1989,CX 06,900.0,G,900.0,G,,False,8,,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,TEMP SAZON PROF VERME 900G (CARNE) POTE,TEMP SAZON PROF VERME CARNE POTE,2086,CX 06,900.0,G,900.0,G,,False,8,,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,UVA PASSAS PRETA S/SEMENTES 10KG,UVA PASSAS PRETA S SEMENTES,2284,CX 01,10.0,KG,10000.0,G,,False,8,,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Food Service,UVA PASSAS PRETA S/SEMENTES 1KG,UVA PASSAS PRETA S SEMENTES,2280,CX 10,1.0,KG,1000.0,G,,False,8,,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,ADAPTADOR DOMESTICO P/BICOS PAR PEQUENO,ADAPTADOR DOMESTICO P BICOS PAR PEQUENO,858,UN 10,,,,,,False,1,,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ADAPTADOR IND P/BICOS GRANDE,ADAPTADOR IND P BICOS GRANDE,859,UN 05,,,,,,False,1,,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ARMADOR DE FLORES METAL,ARMADOR DE FLORES METAL,1321,PC 05,,,,,,False,1,,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ARO CORT CAMADAS QUAD 25X9 2113,ARO CORT CAMADAS QUAD 25X9 2113,5750,CX 01,,,,,,False,1,,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ARO CORT CAMADAS QUAD 30X9 2114,ARO CORT CAMADAS QUAD 30X9 2114,5751,CX 01,,,,,,False,1,,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ARO CORT CAMADAS RED INOX 30X9 2107,ARO CORT CAMADAS RED INOX 30X9 2107,5753,CX 01,,,,,,False,1,,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ARO CORT CORACAO DUPLO 30X5 INOX 2996,ARO CORT CORACAO DUPLO 30X5 INOX 2996,5837,UN 01,,,,,,False,1,,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,"ARO P/BOLO 12X100X0,1CM BCO ARO-001",ARO P BOLO 12X100X BCO ARO 001,77989,UN 01,0.1,CM,0.1,CM,,False,1,,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,"ARO P/BOLO 15X100X0,1CM BCO AR-002",ARO P BOLO 15X100X BCO AR 002,77810,UN 01,0.1,CM,0.1,CM,,False,1,,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,"ARO P/BOLO 18X100X0,1CM BCO ARO-003",ARO P BOLO 18X100X BCO ARO 003,77811,UN 01,0.1,CM,0.1,CM,,False,1,,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,ASSA PRATSY 31X41 CX30 1076,ASSA PRATSY 31X41 CX30 1076,6076,CX 30,,,,,,False,1,,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,"ASSAD 58X70 ALUMINIO EST 0,8MM",ASSAD 58X70 ALUMINIO EST 0 8MM,508,CX 20,,,,,,False,1,,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,"ASSAD 58X70X3,5 ALUM PERF ESTAMP 0,8MM",ASSAD 58X70X3 5 ALUM PERF ESTAMP 0 8MM,750,UN 01,,,,,,False,2,,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,"ASSAD FORNINHO 21X15X1,5 1248",ASSAD FORNINHO 21X15X1 5 1248,5966,UN 01,,,,,,False,2,,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,"ASSAD MADELEINE 31,5X30 2931",ASSAD MADELEINE 31 5X30 2931,5836,PC 01,,,,,,False,2,,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ASSAD QUINDIM BANHO MARIA 1810,ASSAD QUINDIM BANHO MARIA 1810,5755,CX 01,,,,,,False,2,,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ASSAD ROCAMBOLE ALUM 43X33X2CM 609,ASSAD ROCAMBOLE ALUM 43X33X 609,5754,CX 01,2.0,CM,2.0,CM,,False,2,,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,ASSADEIRA BROWNIE ANTIADERENTE 1 IMECA,ASSADEIRA BROWNIE ANTIADERENTE 1 IMECA,81359,UN 01,,,,,,False,2,,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ASSADEIRA BROWNIE ANTIADERENTE 2 IMECA,ASSADEIRA BROWNIE ANTIADERENTE 2 IMECA,81355,UN 01,,,,,,False,2,,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ASSADEIRA BROWNIE ANTIADERENTE 3 IMECA,ASSADEIRA BROWNIE ANTIADERENTE 3 IMECA,81356,UN 01,,,,,,False,2,,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ASSADEIRA BROWNIE ANTIADERENTE 4 IMECA,ASSADEIRA BROWNIE ANTIADERENTE 4 IMECA,81357,UN 01,,,,,,False,2,,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ASSADEIRA BROWNIE ANTIADERENTE 5 IMECA,ASSADEIRA BROWNIE ANTIADERENTE 5 IMECA,81358,UN 01,,,,,,False,2,,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ASSADEIRA CUPCAKE C/12 35X27X3 ALUM 51,ASSADEIRA CUPCAKE C 12 35X27X3 ALUM 51,10076,UN 01,,,,,,False,2,,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,ASSADEIRA MINI BALLERINE C/6 ALUM 3278,ASSADEIRA MINI BALLERINE C 6 ALUM 3278,10075,UN 01,,,,,,False,2,,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,B1 BANDEJA 150X150 100UN CRL-001,B1 BANDEJA 150X150 CRL 001,1200,PC 04,100.0,UN,100.0,UN,,False,3,,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,B4 BANDEJA 275X150 100UN CRL-004,B4 BANDEJA 275X150 CRL 004,1203,PC 04,100.0,UN,100.0,UN,,False,3,,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BAILARINA BRANCA 30CM CAPARROZ 3087,BAILARINA BRANCA CAPARROZ 3087,6133,CX 01,30.0,CM,30.0,CM,,False,3,,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BAILARINA PREMIUM 30X15CM RS BA-104,BAILARINA PREMIUM 30X RS BA 104,77809,UN 01,15.0,CM,15.0,CM,,False,3,,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BAILARINA VERDE 30CM CAPARROZ 3105,BAILARINA VERDE CAPARROZ 3105,6135,CX 01,30.0,CM,30.0,CM,,False,3,,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BAILARINA VERMELHA 30CM 3086,BAILARINA VERMELHA 3086,6148,CX 01,30.0,CM,30.0,CM,,False,3,,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BANDEJA FLORAL BCA MP27R 344X285X20 1UN,BANDEJA FLORAL BCA MP27R 344X285X20,6693,FD 100,1.0,UN,1.0,UN,,False,3,,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BANDEJA FLORAL BCA MP32R 440X340X22 1UN,BANDEJA FLORAL BCA MP32R 440X340X22,6694,FD 100,1.0,UN,1.0,UN,,False,3,,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BANDEJA FLORAL BCA MP37R 470X390X27 1UN,BANDEJA FLORAL BCA MP37R 470X390X27,6695,FD 50,1.0,UN,1.0,UN,,False,3,,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BANDEJA FUNDA C/ TAMPA 100UN CF-001,BANDEJA FUNDA C TAMPA CF 001,1195,CX 01,100.0,UN,100.0,UN,,False,3,,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BANDEJA FUNDA C/ TAMPA 100UN CF-002,BANDEJA FUNDA C TAMPA CF 002,1196,CX 01,100.0,UN,100.0,UN,,False,3,,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BANDEJA FUNDA C/ TAMPA 100UN CF-003,BANDEJA FUNDA C TAMPA CF 003,1197,CX 01,100.0,UN,100.0,UN,,False,3,,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BANDEJA RASA C/ TAMPA 100UN CR-001,BANDEJA RASA C TAMPA CR 001,1198,CX 01,100.0,UN,100.0,UN,,False,4,,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BANDEJA RASA C/ TAMPA 100UN CR-002,BANDEJA RASA C TAMPA CR 002,1199,CX 01,100.0,UN,100.0,UN,,False,4,,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BANDEJA RASA C/ TAMPA 100UN CR-003,BANDEJA RASA C TAMPA CR 003,1211,CX 01,100.0,UN,100.0,UN,,False,4,,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BATEDOR TIPO PERA 25CM BRANCO BP-25,BATEDOR TIPO PERA BRANCO BP 25,1139,UN 01,25.0,CM,25.0,CM,,False,4,,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BATEDOR TIPO PERA 25CM ROSA BPR-25,BATEDOR TIPO PERA ROSA BPR 25,1133,UN 01,25.0,CM,25.0,CM,,False,4,,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BATEDOR TIPO PERA 30CM BRANCO BP-30,BATEDOR TIPO PERA BRANCO BP 30,1136,UN 01,30.0,CM,30.0,CM,,False,4,,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,"BATEDOR TIPO PERA INOX 24,5CM IBP-002",BATEDOR TIPO PERA INOX IBP 002,78000,UN 01,24.5,CM,24.5,CM,,False,4,,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BATEDOR TIPO PERA INOX 28CM IBP-003,BATEDOR TIPO PERA INOX IBP 003,78001,UN 01,28.0,CM,28.0,CM,,False,4,,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BATEDORES PERA 25CM ROSA PINK BPK-25,BATEDORES PERA ROSA PINK BPK 25,77802,UN 01,25.0,CM,25.0,CM,,False,4,,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Acessórios,BICO INOX ESPECIAL  MOD 795,BICO INOX ESPECIAL MOD 795,936,PC 01,,,,,,False,4,,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX ESPECIAL MOD 796,BICO INOX ESPECIAL MOD 796,937,PC 01,,,,,,False,4,,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX GD ESPECIAL MOD 252,BICO INOX GD ESPECIAL MOD 252,2608,PC 05,,,,,,False,4,,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX GD PETALAS MOD 123,BICO INOX GD PETALAS MOD 123,2591,PC 05,,,,,,False,5,,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX GD PITANGA ABERTA MOD 1M,BICO INOX GD PITANGA ABERTA MOD 1M,2584,UN 01,,,,,,False,5,,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX GD PITANGA MOD 2E,BICO INOX GD PITANGA MOD 2E,2562,UN 05,,,,,,False,5,,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX GD PITANGA MOD 2F,BICO INOX GD PITANGA MOD 2F,912,UN 05,,,,,,False,5,,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX GD SERRA MOD 1A,BICO INOX GD SERRA MOD 1A,2615,UN 01,,,,,,False,5,,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ BABADO MOD 070,BICO INOX PQ BABADO MOD 070,2559,UN 12,,,,,,False,5,,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ BABADO MOD 090,BICO INOX PQ BABADO MOD 090,2561,PC 12,,,,,,False,5,,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ BABADO MOD 63,BICO INOX PQ BABADO MOD 63,2544,UN 12,,,,,,False,5,,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ BABADO MOD 64,BICO INOX PQ BABADO MOD 64,2603,PC 12,,,,,,False,5,,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ BABADO MOD 86,BICO INOX PQ BABADO MOD 86,899,UN 01,,,,,,False,5,,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ BABADO MOD 98,BICO INOX PQ BABADO MOD 98,2550,UN 12,,,,,,False,5,,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ ESPECIAL MOD 232 RECHEADOR,BICO INOX PQ ESPECIAL MOD 232 RECHEADOR,2609,PC 05,,,,,,False,5,,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ ESPECIAL MOD 250,BICO INOX PQ ESPECIAL MOD 250,2607,PC 05,,,,,,False,6,,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ ESPECIAL MOD 95,BICO INOX PQ ESPECIAL MOD 95,2588,PC 05,,,,,,False,6,,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 106,BICO INOX PQ FLOR ESPECIAL MOD 106,2530,UN 12,,,,,,False,6,,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 107,BICO INOX PQ FLOR ESPECIAL MOD 107,904,UN 12,,,,,,False,6,,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 131,BICO INOX PQ FLOR ESPECIAL MOD 131,2614,PC 01,,,,,,False,6,,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 138,BICO INOX PQ FLOR ESPECIAL MOD 138,2532,UN 12,,,,,,False,6,,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 146,BICO INOX PQ FLOR ESPECIAL MOD 146,2612,PC 01,,,,,,False,6,,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 191,BICO INOX PQ FLOR ESPECIAL MOD 191,2533,UN 12,,,,,,False,6,,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 220,BICO INOX PQ FLOR ESPECIAL MOD 220,905,UN 12,,,,,,False,6,,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 225,BICO INOX PQ FLOR ESPECIAL MOD 225,2605,PC 12,,,,,,False,6,,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 65,BICO INOX PQ FOLHA MOD 65,2545,UN 12,,,,,,False,6,,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 66,BICO INOX PQ FOLHA MOD 66,2587,PC 12,,,,,,False,6,,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 68,BICO INOX PQ FOLHA MOD 68,898,UN 12,,,,,,False,7,,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 69,BICO INOX PQ FOLHA MOD 69,931,CX 12,,,,,,False,7,,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 70,BICO INOX PQ FOLHA MOD 70,903,UN 12,,,,,,False,7,,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 75,BICO INOX PQ FOLHA MOD 75,2546,UN 12,,,,,,False,7,,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 78,BICO INOX PQ FOLHA MOD 78,2547,UN 12,,,,,,False,7,,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ MULTIPLO MOD 42,BICO INOX PQ MULTIPLO MOD 42,2540,UN 12,,,,,,False,7,,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PERLE ESPECIAL MOD 105,BICO INOX PQ PERLE ESPECIAL MOD 105,901,UN 12,,,,,,False,7,,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PERLE MOD 3,BICO INOX PQ PERLE MOD 3,2557,UN 12,,,,,,False,7,,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PERLE RISADO MOD 199,BICO INOX PQ PERLE RISADO MOD 199,2534,UN 12,,,,,,False,7,,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PERLE RISCADO MOD 362,BICO INOX PQ PERLE RISCADO MOD 362,2538,UN 12,,,,,,False,7,,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php,REVISAR_EMBALAGEM
