empresa,categoria,produto_original,marca,codigo_produto,embalagem_caixa,pagina_catalogo,data_coleta,fonte
Casa Garcia Gourmet,Acessórios,FORMA PIE IMP C/T 22X25 MARROM 5UN,ULTRAFEST,10993,CX 05,27,2026-08-26 17:44:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA PIE IMP QUAD C/T 6X5 MARROM P 5UN,ULTRAFEST,10995,CX 10,27,2026-08-26 17:44:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA PIE RED C/T FIORI 9X2 5UN,ULTRAFEST,10990,CX 10,27,2026-08-26 17:44:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA PLUMPY C/T MARROM M 250G 5UN,ULTRAFEST,10988,CX 10,27,2026-08-26 17:44:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA PLUMPY C/T MARROM P 100G 5UN,ULTRAFEST,10888,CX 10,27,2026-08-26 17:44:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA PLUMPY C/T VERMELHA M 250G 5UN,ULTRAFEST,10989,CX 10,27,2026-08-26 17:44:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA PLUMPY C/T VERMELHA P 100G 5UN,ULTRAFEST,10889,CX 10,27,2026-08-26 17:44:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA PUDIM FAMILIA C/TAMPA 1100ML 05UN,PLASTILANIA,4838,CX 10,27,2026-08-26 17:44:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA PUDIM GRANDE C/TAMPA 500ML 6UN,PLASTILANIA,4849,CX 20,27,2026-08-26 17:44:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA PUDIM MEDIA C/TAMPA 250ML 08UN,PLASTILANIA,4839,CX 20,27,2026-08-26 17:44:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA PUDIM PEQUENA C/TAMPA 120ML 10UN,PLASTILANIA,4850,CX 30,27,2026-08-26 17:44:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA REDONDA FUNDO FALSO 10X7 1913,CAPARROZ,5741,PC 01,27,2026-08-26 17:44:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA REDONDA FUNDO FALSO 13X5 570,CAPARROZ,5827,CX 01,28,2026-08-26 17:44:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA REDONDA FUNDO FALSO 20X5 262,CAPARROZ,5830,CX 01,28,2026-08-26 17:44:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA REDONDA RETA 10X5 52,CAPARROZ,5810,CX 01,28,2026-08-26 17:44:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA REDONDA RETA 13X5 532,CAPARROZ,5811,CX 01,28,2026-08-26 17:44:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA REDONDA RETA 13X7 551,CAPARROZ,5819,CX 01,28,2026-08-26 17:44:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA REDONDA RETA 18X5 539,CAPARROZ,5813,CX 01,28,2026-08-26 17:44:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA REDONDA RETA 18X7 553,CAPARROZ,5821,CX 01,28,2026-08-26 17:44:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA REDONDA RETA 25X7 70,CAPARROZ,5824,CX 01,28,2026-08-26 17:44:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA REDONDA RETA 30X5 260,CAPARROZ,5817,CX 01,28,2026-08-26 17:44:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA SUICA DECOR N1 MINI 06 PC 3225,CAPARROZ,6224,CX 01,28,2026-08-26 17:44:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA SUICA DECOR N2 22X18X9 3168,CAPARROZ,5740,CX 01,28,2026-08-26 17:44:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA SUICA DECOR N3 22X9 3244,CAPARROZ,6225,CX 01,28,2026-08-26 17:44:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA SUICA DECORADA N 1 ALUM 3085,CAPARROZ,10063,UN 01,29,2026-08-26 17:44:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA SUICA DECORADA N 2 MINI 6 PCS 446,CAPARROZ,6170,PC 01,29,2026-08-26 17:44:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA SUICA DECORADA N 4 22X7 ALUM 883,CAPARROZ,6162,UN 01,29,2026-08-26 17:44:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA SUICA DECORADA N 5 24X9 3258,CAPARROZ,6227,UN 01,29,2026-08-26 17:44:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA SUICA DECORADA N 7 13X6 ALUM 703,CAPARROZ,6191,UN 01,29,2026-08-26 17:44:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA SUICA DECORADA N 8 23X9 ALUM 766,CAPARROZ,6192,UN 01,29,2026-08-26 17:44:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA SUICA DECORADA N1 P 13X6 3174,CAPARROZ,9768,UN 01,29,2026-08-26 17:44:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA SUICA RETA 21X10 ALUM 690,CAPARROZ,6190,UN 01,29,2026-08-26 17:44:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA TORTA BALLERINE M 18X5 ALUM 910,CAPARROZ,6069,UN 01,29,2026-08-26 17:44:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA TORTA SUICA 13X6 286,CAPARROZ,6211,UN 01,29,2026-08-26 17:44:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA TORTA SUICA 13X8 287,CAPARROZ,6212,UN 01,29,2026-08-26 17:44:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA TORTA SUICA 15X6 1351,CAPARROZ,6213,UN 01,29,2026-08-26 17:44:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA TORTA SUICA 15X8 1183,CAPARROZ,6214,UN 01,30,2026-08-26 17:44:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA TORTA SUICA 18X6 289,CAPARROZ,6216,UN 01,30,2026-08-26 17:44:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA TORTA SUICA 18X8 1405,CAPARROZ,6217,UN 01,30,2026-08-26 17:44:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA TORTA SUICA 20X6 290,CAPARROZ,6219,UN 01,30,2026-08-26 17:44:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA TORTA SUICA 20X8 640,CAPARROZ,6220,UN 01,30,2026-08-26 17:44:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA TORTA SUICA QUINDAO 15X8 285,CAPARROZ,6223,UN 01,30,2026-08-26 17:44:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA VULCAO MINI 6 PCS ALUM 448,CAPARROZ,6183,PC 01,30,2026-08-26 17:44:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,FORMA VULCAO P S/CONE 13X6 ALUM 473,CAPARROZ,6189,UN 01,30,2026-08-26 17:44:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G100-100CJ EMB FRANGO PP BRANCA,GALVANOTEK,1400,CX 100,30,2026-08-26 17:44:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G1053-24CJ POTE MULTIUSO 3400ML PRETO,GALVANOTEK,8725,UN 01,30,2026-08-26 17:44:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G1070PR-16CJ POTE BAZAR 1500ML PRETO,GALVANOTEK,8724,UN 01,30,2026-08-26 17:44:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G1080-12CJ POTE MULTIUSO 700ML BRANCO,GALVANOTEK,9842,CX 12,30,2026-08-26 17:44:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G1080-12CJ POTE MULTIUSO 700ML PRETO,GALVANOTEK,9479,CX 12,31,2026-08-26 17:44:36,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G1113-12CJ POTE MULTIUSO 650ML AMADEIRAD,GALVANOTEK,9480,CX 12,31,2026-08-26 17:44:36,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G1119-12CJ POTE MULTIUSO 1100ML AMADEIRA,GALVANOTEK,9478,CX 12,31,2026-08-26 17:44:36,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G1124-12CJ POTE MULTIUSO 1400ML AMADEIRA,GALVANOTEK,9481,CX 12,31,2026-08-26 17:44:36,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G1420-12CJ POTE MULTIUSO 2000ML BC/PT,GALVANOTEK,8663,UN 01,31,2026-08-26 17:44:36,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G1432-18CJ - POTE MULTIUSO 1300ML PRETO,GALVANOTEK,8726,UN 01,31,2026-08-26 17:44:36,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G15-100UN 4 DOCES MILLENIUM CRISTAL PET,GALVANOTEK,1435,UN 01,31,2026-08-26 17:44:36,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G1500-12CJ JARRA PET 1700ML SORTIDO,GALVANOTEK,8664,UN 01,31,2026-08-26 17:44:36,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G307/145-25CJ KIT POTE RED C/T 145ML PP,GALVANOTEK,9475,CX 32,31,2026-08-26 17:44:36,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G310 POTE MULTIUSO C/TAMPA 250ML 25UN,GALVANOTEK,1398,CX 18,31,2026-08-26 17:44:36,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G310/350-25CJ KIT POTE RED C/T 350ML PP,GALVANOTEK,9471,CX 16,31,2026-08-26 17:44:36,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G312 POTE MULTIUSO C/TAMPA 25X500ML,GALVANOTEK,1445,CX 12,31,2026-08-26 17:44:36,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G315 POTE MULTIUSO C/TAMPA 20X1000ML,GALVANOTEK,1446,CX 06,32,2026-08-26 17:44:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G323-100UN EMB 3 DIVIS TP ART PP,GALVANOTEK,1423,CX 100,32,2026-08-26 17:44:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G32CT-100CJ CONTEMP MINITORTA 750G PRETO,GALVANOTEK,1394,CX 01,32,2026-08-26 17:44:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G32DE-100CJ BOLO SECO DIAMANTE 750G PRET,GALVANOTEK,1366,CX 01,32,2026-08-26 17:44:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G32F-100CJ TORTA MINI FLOW M PRETA 750G,GALVANOTEK,1372,CX 100,32,2026-08-26 17:44:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G32M-100CJ MILLENIUM MINITORTA MEDIA,GALVANOTEK,1410,CX 100,32,2026-08-26 17:44:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G32MA-100CJ MILLE MINITORTA 1KG ALTA BCO,GALVANOTEK,1377,CX 100,32,2026-08-26 17:44:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G32MB-100CJ MILLE MINITORT 700G BAIXA BC,GALVANOTEK,1411,CX 100,32,2026-08-26 17:44:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G34-100CJ COLOMBA IDEAL 2000ML,GALVANOTEK,1439,UN 01,32,2026-08-26 17:44:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G34P-150CJ EMB MINI COLOMBA 1000ML,GALVANOTEK,1422,CX 150,32,2026-08-26 17:44:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G3520-70CJ GARRAFA PET 200ML TAMPA PRETA,GALVANOTEK,8665,UN 01,32,2026-08-26 17:44:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G3530-70CJ GARRAFA PET 300ML TAMPA PRETA,GALVANOTEK,8677,UN 01,32,2026-08-26 17:44:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G3540-70CJ GARRAFA PET 400ML TAMPA PRETA,GALVANOTEK,8678,UN 01,33,2026-08-26 17:44:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G3550-70CJ GARRAFA PET 500ML TAMPA PRETA,GALVANOTEK,8679,UN 01,33,2026-08-26 17:44:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G35CT-100CJ TORTA BOLO ALTA 500G PRETA P,GALVANOTEK,1395,CX 01,33,2026-08-26 17:44:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G35MA-100CJ MILLE BOLO 15 500G ALTA BCO,GALVANOTEK,1401,CX 100,33,2026-08-26 17:44:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"G37CT-100CJ TORTA P MEDIA 1,2KG PRET PET",GALVANOTEK,1376,CX 01,33,2026-08-26 17:44:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"G37MA-100CJ TORTA P MILLE ALTA 1,2KG BCA",GALVANOTEK,1375,CX 01,33,2026-08-26 17:44:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"G50CT-50CJ CONTEMP TORTA P 1,5KG PRETO",GALVANOTEK,1392,CX 01,33,2026-08-26 17:44:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"G50CTA-50CJ CONT TORTA P 1,7KG ALTA PRET",GALVANOTEK,1393,CX 01,33,2026-08-26 17:44:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"G50F-50CJ TORTA PEQ FLOWER M PRETA 1,5KG",GALVANOTEK,1449,CX 50,33,2026-08-26 17:44:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"G50MA-50CJ MILLE TORTA P 1,7KG ALTA BCO",GALVANOTEK,1426,CX 50,33,2026-08-26 17:44:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"G50MM-50CJ MILLE TORTA P 1,5KG BCO",GALVANOTEK,1402,CX 50,33,2026-08-26 17:44:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G50S-50CJ TORTA PEQ SUPREMA MEDIA PRETA,GALVANOTEK,1452,CX 50,33,2026-08-26 17:44:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G540-100CJ C/4 DIVISORIAS CRISTAL PET,GALVANOTEK,1382,CX 01,34,2026-08-26 17:44:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G550-100CJ BANDEJA C/DIVISORIA PRETA PET,GALVANOTEK,1381,CX 01,34,2026-08-26 17:44:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G55CT-25CJ CONT TORTA ALTA GOURMET PRETO,GALVANOTEK,1367,CX 01,34,2026-08-26 17:44:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"G56CT-50CJ CONT TORTA M 1,7KG PRETO",GALVANOTEK,1390,CX 01,34,2026-08-26 17:44:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"G56CTA-50CJ TORTA MEDIA 2,2KG PRETA PET",GALVANOTEK,1391,CX 01,34,2026-08-26 17:44:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G56F-50CJ FLOWER TORTA M BRANCA PET,GALVANOTEK,1431,CX 50,34,2026-08-26 17:44:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G56MA-50CJ MILLE TORTA M 2KG ALTA BCO,GALVANOTEK,1448,CX 50,34,2026-08-26 17:44:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G56MB-50CJ MILLENIUM TORTA M BRANCA,GALVANOTEK,1427,CX 50,34,2026-08-26 17:44:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"G56MM-50CJ MILLE TORTA M 1,7KG BRANCO",GALVANOTEK,1403,CX 50,34,2026-08-26 17:44:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G58CT-20CJ TORTA ALTA GOURMET PRETA PET,GALVANOTEK,1383,CX 20,34,2026-08-26 17:44:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G59CT-20CJ TORTA ALTA GOURMET PRETA PET,GALVANOTEK,1374,CX 01,34,2026-08-26 17:44:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G60CT-50CJ CONTEMP TORTA G 2KG PRETO,GALVANOTEK,1388,CX 01,34,2026-08-26 17:44:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"G60CTA-50CJ CONT TORTA G 2,2KG ALTA PRET",GALVANOTEK,1389,CX 01,35,2026-08-26 17:44:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"G60MA-50CJ MILLE TORTA G 2,5KG BCO ALTA",GALVANOTEK,1443,CX 50,35,2026-08-26 17:44:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G61F-100CJ TORTA CATAR FLOWER 500G PRETA,GALVANOTEK,9474,CX 100,35,2026-08-26 17:44:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G620-200CJ EMB DOCE CORACAO 260ML,GALVANOTEK,1424,CX 200,35,2026-08-26 17:44:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G62S-150CJ TORTA/BOLO MINI FATIA SUP PTA,GALVANOTEK,1453,CX 150,35,2026-08-26 17:44:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G630-300CJ FATIA DE TORTA CONF CRISTAL,GALVANOTEK,1384,CX 300,35,2026-08-26 17:44:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G63M-100CJ TORTA/BOLO FATIA M BRANCA PET,GALVANOTEK,1432,CX 100,35,2026-08-26 17:44:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G63MA-100CJ TORTA/BOLO FATIA ALTA BRANCA,GALVANOTEK,1433,CX 100,35,2026-08-26 17:44:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G640-300CJ EMB DOCE RED PET 170ML,GALVANOTEK,1409,CX 40,35,2026-08-26 17:44:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G641 BRIGADEIRO INDIVIDUAL 30UN,GALVANOTEK,1368,CX 42,35,2026-08-26 17:44:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G645-300CJ MILLE MINI DOCE RED 120ML,GALVANOTEK,1408,CX 300,35,2026-08-26 17:44:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G650-300UN DOCE QUAD CRISTAL 200ML,GALVANOTEK,1387,CX 300,35,2026-08-26 17:44:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G65M-50CJ MILLE TORTA RET PEQUENA 2KG BC,GALVANOTEK,1428,CX 50,36,2026-08-26 17:44:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G670-500CJ MILLE MOUSSE TAMPA ALTA 110ML,GALVANOTEK,1405,CX 500,36,2026-08-26 17:44:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G677SF-25CJ KIT POTE RED C/T 250ML PET,GALVANOTEK,9476,CX 12,36,2026-08-26 17:44:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G681-240CJ EMB 500ML CRISTAL PET,GALVANOTEK,1379,CX 01,36,2026-08-26 17:44:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G682-100CJ POTE MULTIUSO 1000ML CRISTAL,GALVANOTEK,1380,CX 01,36,2026-08-26 17:44:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G687SF-25CJ KIT POTE RED C/T 180ML PET,GALVANOTEK,9477,CX 24,36,2026-08-26 17:44:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G695-700CJ POTE P MOLHOS MIL 30ML BR P,GALVANOTEK,1438,UN 01,36,2026-08-26 17:44:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G697SF-20CJ KIT POTE C/T BOLHA 60ML PET,GALVANOTEK,9472,CX 40,36,2026-08-26 17:44:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G70M-40CJ MILLENIUM TORTA RET BRANCA,GALVANOTEK,1413,CX 40,36,2026-08-26 17:44:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"G70MB-40CJ TORTA RET GR MIL BAIXA 2,5KG",GALVANOTEK,1437,UN 01,36,2026-08-26 17:44:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G720-100CJ POTE RETANG C/T ART PET 450ML,GALVANOTEK,78565,CX 01,36,2026-08-26 17:44:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G750-200UN EMB RED POTE PET,GALVANOTEK,1406,CX 200,36,2026-08-26 17:44:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G76-50CJ BANDEJA IDEAL 1500ML PET,GALVANOTEK,9473,CX 50,37,2026-08-26 17:44:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G78M-20CJ TORTA RET JUMBO MILLE M 5KG BC,GALVANOTEK,78515,CX 01,37,2026-08-26 17:44:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G78M-40CJ MILLENIUM TORTA RET JUMBO,GALVANOTEK,1429,CX 40,37,2026-08-26 17:44:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G795-200CJ POTE RETANG IDEAL 250ML PET,GALVANOTEK,9469,CX 200,37,2026-08-26 17:44:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G796-200CJ POTE RETANG IDEAL 500ML PET,GALVANOTEK,9470,CX 200,37,2026-08-26 17:44:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G80MA-30CJ MILLE TORTA JUMBO 4KG ALTA BC,GALVANOTEK,1412,CX 30,37,2026-08-26 17:44:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G830 KIT COPO C/TAMPA BOLHA 300ML 10UN,GALVANOTEK,1369,CX 20,37,2026-08-26 17:44:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G840 KIT COPO C/TAMPA BOLHA 400ML 10UN,GALVANOTEK,1370,CX 20,37,2026-08-26 17:44:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,G850 KIT COPO C/TAMPA BOLHA 500ML 10UN,GALVANOTEK,1371,CX 18,37,2026-08-26 17:44:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,GA10-100UN MILLE LEVA DOCE ALTA,GALVANOTEK,1416,CX 100,37,2026-08-26 17:44:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,GA12-100UN MILLE HAMBURGUEIRA,GALVANOTEK,1418,CX 100,37,2026-08-26 17:44:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,GA20-100UN EMB ROCAMBOLE ALTA PET,GALVANOTEK,1421,CX 100,37,2026-08-26 17:44:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,GUARDANAPO DIPLOMATA 14X14 20X120FLS,BACARIN EMBALAGENS,10605,FD 01,38,2026-08-26 17:44:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,GUARDANAPO SOLIS 18X20 50 FOLHAS,BACARIN EMBALAGENS,10604,FD 48,38,2026-08-26 17:44:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"GUINDASTE P/BOLO 11CM 30X1,5CM GD-021",SOLRAC,77990,UN 01,38,2026-08-26 17:44:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"GUINDASTE P/BOLO 16CM 30X1,5CM GD-022",SOLRAC,77991,UN 01,38,2026-08-26 17:44:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"GUINDASTE P/BOLO 21CM 30X1,5CM GD-023",SOLRAC,77992,UN 01,38,2026-08-26 17:44:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"GUINDASTE P/BOLO 26CM 30X1,5CM GD-024",SOLRAC,77993,UN 01,38,2026-08-26 17:44:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,HAMBURGUEIRA HOT DOG 225X95X62MM 100UN,COPOBRAS,1207,PC 04,38,2026-08-26 17:44:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,HM06 - EBM PRETA C/TAMPA 150UN,MACROPAC,11784,CX 150,38,2026-08-26 17:44:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,JOGO BAND EXTRA 1 A 5 PCS C/ PINTURA LAT,IMECA,1838,UN 01,38,2026-08-26 17:44:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,JOGO CORT ARCA DE NOE 7PCS 2163,CAPARROZ,5776,CX 01,38,2026-08-26 17:44:44,https://casagarciafortaleza.com.br/index.php
