empresa,categoria,produto_original,marca,codigo_produto,embalagem_caixa,pagina_catalogo,data_coleta,fonte
Casa Garcia Gourmet,Confeitaria,GRANULE CHOC BRANCO 400G MELKEN,MELKEN,5473,CX 12,44,2026-08-26 17:28:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULE CHOC MEIO AMARGO 400G MELKEN,MELKEN,5454,CX 12,44,2026-08-26 17:28:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"INOVARE COB GOTAS CHOC AO LEITE 2,05KG",HARALD,78566,CX 05,45,2026-08-26 17:28:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"INOVARE COB GTS BRANCO 2,05KG",HARALD,78851,CX 05,45,2026-08-26 17:28:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,LEITE CONDENSADO AUREA BAG 5KG,AUREA,4967,CX 02,45,2026-08-26 17:28:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,LEITE CONDENSADO BOCARDO BAG 5KG,BOCARDO,2241,FD 02,45,2026-08-26 17:28:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,LEITE CONDENSADO SEMIDESNATADO 5KG AUREA,BOCARDO,8702,CX 02,45,2026-08-26 17:28:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,LEITE DE COCO SUPER 500ML,SUPER,2772,PC 01,45,2026-08-26 17:28:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,LIGA NEUTRA LA RECETTE 1KG,LA RECETTE,2288,PC 01,45,2026-08-26 17:28:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MALT 7KG BIG MIX,BIG MIX,10841,CX 04,45,2026-08-26 17:28:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MARG 80% MEDALHA DE OURO 15KG,MEDALHA DE OURO,78474,CX 01,45,2026-08-26 17:28:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MARG AMELIA 80% 14KG,AMELIA,3422,cx12,45,2026-08-26 17:28:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MARG AMELIA CREME 1,01KG",AMELIA,3420,cx12,45,2026-08-26 17:28:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MARG AMELIA FOLHADOS 2KG,AMELIA,2219,cx06,45,2026-08-26 17:28:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MARG80 AMELIA COM SAL 1,01KG",AMELIA,2226,cx12,46,2026-08-26 17:28:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MARG80 AMELIA SEM SAL 1,01KG",AMELIA,3421,cx12,46,2026-08-26 17:28:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MARGARINA C/SAL 80% CUKIN 15KG,CUKIN,1256,CX 06,46,2026-08-26 17:28:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MARGARINA FOLHADA PLACA SINA 2KG,SINA CHEFF,10700,CX 06,46,2026-08-26 17:28:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MARGARINA FOLHADA RICCA 2KG BUNGE,BUNGE,2222,CX 06,46,2026-08-26 17:28:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO ABACAXI 5KG,FLEISCHMANN,190,FD 03,46,2026-08-26 17:28:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO ABACAXI VO LUZIA 5,01KG",VO LUZIA,81020,CX 04,46,2026-08-26 17:28:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO AIPIM 5KG,FLEISCHMANN,195,FD 03,46,2026-08-26 17:28:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO BANANA 5KG,FLEISCHMANN,208,FD 03,46,2026-08-26 17:28:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO BANOFFE VO LUZIA 5,01KG",VO LUZIA,81439,CX 04,46,2026-08-26 17:28:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO BAUNILHA INSEPARAVEL 5,01KG",INSEPARAVEL,81240,CX 04,46,2026-08-26 17:28:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO BROWNIE PET GATEAU 5KG,FLEISCHMANN,207,FD 03,46,2026-08-26 17:28:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO CACAROLA C/QUE VO LUZIA 5,01KG",VO LUZIA,81450,CX 04,47,2026-08-26 17:28:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO CENOURA 5KG,FLEISCHMANN,192,FD 03,47,2026-08-26 17:28:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO CENOURA VO LUZIA 5,01KG",VO LUZIA,81015,CX 04,47,2026-08-26 17:28:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO CHOCOLATE 5KG,FLEISCHMANN,188,FD 03,47,2026-08-26 17:28:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO CHOCOLATE INSEPARAVEL 5,01KG",INSEPARAVEL,81021,CX 04,47,2026-08-26 17:28:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO CHOCOLATE VO LUZIA 5,01KG",VO LUZIA,81013,CX 04,47,2026-08-26 17:28:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO CHOCOMOUSSE 5KG,FLEISCHMANN,198,FD 03,47,2026-08-26 17:28:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO CHOCOMOUSSE BANANA FLAMB 5KG,FLEISCHMANN,258,FD 03,47,2026-08-26 17:28:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO CHOCOMOUSSE CAPPUCCINO 5KG,FLEISCHMANN,257,FD 03,47,2026-08-26 17:28:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO CHOCOMOUSSE FUDGE 5KG,FLEISCHMANN,256,FD 03,47,2026-08-26 17:28:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO CHURROS VO LUZIA 5,01KG",VO LUZIA,81018,CX 04,47,2026-08-26 17:28:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO COCO 5KG,FLEISCHMANN,191,FD 03,47,2026-08-26 17:28:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO COCO INSEPARAVEL 5,01KG",INSEPARAVEL,81241,CX 04,48,2026-08-26 17:28:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO CREM AIPIM VO LUZIA  5,01KG",VO LUZIA,81237,CX 04,48,2026-08-26 17:28:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO CREMO CHOCOLAT VO LUZIA 5,01KG",VO LUZIA,81023,CX 04,48,2026-08-26 17:28:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO CREMO FRUT VERM VO LUZI 5,01KG",VO LUZIA,81035,CX 04,48,2026-08-26 17:28:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO CREMO QUEIJADI VO LUZIA 5,01KG",VO LUZIA,81025,CX 04,48,2026-08-26 17:28:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO CREMO TAPIOCA VO LUZIA  5,01KG",VO LUZIA,81024,CX 04,48,2026-08-26 17:28:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO CREMOSO MILHO VO LUZIA 5 ,01KG",VO LUZIA,81034,CX 04,48,2026-08-26 17:28:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO FUBA 5KG,FLEISCHMANN,199,FD 03,48,2026-08-26 17:28:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO FUBA VO LUZIA 5,01KG",VO LUZIA,81017,CX 04,48,2026-08-26 17:28:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO LARANJA 5KG,FLEISCHMANN,189,FD 03,48,2026-08-26 17:28:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO LARANJA VO LUZIA 5,01KG",VO LUZIA,81014,CX 04,48,2026-08-26 17:28:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO LEITE CONDENS VO LUZIA  5,01KG",VO LUZIA,81019,CX 04,48,2026-08-26 17:28:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO LIMAO CREMOSO 5KG,FLEISCHMANN,196,FD 03,49,2026-08-26 17:29:00,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO LIMAO VO LUZIA  5,01KG",VO LUZIA,81239,CX 04,49,2026-08-26 17:29:00,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO MARACUJA INSEPARAVEL 5,01 KG",INSEPARAVEL,81022,CX 04,49,2026-08-26 17:29:00,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO MILHO CREMOSO 5KG,FLEISCHMANN,200,FD 03,49,2026-08-26 17:29:00,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO MILHO VO LUZIA 5,01KG",VO LUZIA,81016,CX 04,49,2026-08-26 17:29:00,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BOLO NEUTRO 5KG,FLEISCHMANN,187,FD 03,49,2026-08-26 17:29:00,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST BOLO NEUTRO VO LUZIA  5,01KG",VO LUZIA,81238,CX 04,49,2026-08-26 17:29:00,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST BROWNIE VO LUZIA 2KG,VO LUZIA,81033,CX 10,49,2026-08-26 17:29:00,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST CAKE ABACAXI VO LUZIA 2KG,VO LUZIA,81027,CX 10,49,2026-08-26 17:29:00,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST CAKE CHOCOLATE 3KG,FLEISCHMANN,202,FD 05,49,2026-08-26 17:29:00,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST CAKE CHOCOLATE VO LUZIA 2KG,VO LUZIA,81026,CX 10,49,2026-08-26 17:29:00,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST CAKE DOCE DE LEITE VO LUZIA 2KG,VO LUZIA,81438,CX 10,49,2026-08-26 17:29:00,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST CAKE ESPECIARIAS VO LUZIA 2KG,VO LUZIA,81028,CX 10,50,2026-08-26 17:29:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST CAKE NEUTRO 3KG,FLEISCHMANN,201,FD 05,50,2026-08-26 17:29:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST CAKE RED VELVET VO LUZIA 2KG,VO LUZIA,81029,CX 10,50,2026-08-26 17:29:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST MOUSSE CAKE CAFE VO LUZIA 2KG,VO LUZIA,81437,CX 10,50,2026-08-26 17:29:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"MIST PANET ABACAXI CASTAN FELICCI 5,01KG",FELICCI,81031,CX 04,50,2026-08-26 17:29:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIST PAO DE LO 4KG,FLEISCHMANN,177,FD 04,50,2026-08-26 17:29:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,MIX PUDIM DE LEITE PAST RESF 1KG,FLEISCHEGG'S,223,CX 12,50,2026-08-26 17:29:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,OVO INTEGRAL PAST RESF 1KG,FLEISCHEGG'S,224,CX 12,50,2026-08-26 17:29:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,OVO INTEGRAL PAST RESF AVINE 1KG,AVINE,680,CX 10,50,2026-08-26 17:29:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PAPEL MANTEIGA 7,5MX28CM BOMPACK",BOMPACK,2846,CX 25,50,2026-08-26 17:29:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PAPEL MANTEIGA GLASSPEL 50X70,GLASSPEL,2269,FD 400,50,2026-08-26 17:29:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PASTA DE AMENDOIM VABENE 1,005KG",VABENE,3974,CX 06,50,2026-08-26 17:29:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PASTA DE AMENDOIM VABENE 4KG,VABENE,3994,CX 04,51,2026-08-26 17:29:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PASTA P/PANETONE 4KG,BIG MIX,494,CX 04,51,2026-08-26 17:29:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PECTINA 50G,MAGO,2473,CX 12,51,2026-08-26 17:29:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR AZUL CLARO 10G,MAGO,849,CX 12,51,2026-08-26 17:29:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR C/REFLEXO AMARELO 10G,MAGO,3001,CX 12,51,2026-08-26 17:29:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR C/REFLEXO AZUL 10G,MAGO,3000,CX 12,51,2026-08-26 17:29:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR C/REFLEXO LILAS 10G,MAGO,3002,CX 12,51,2026-08-26 17:29:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR C/REFLEXO VERM 10G,MAGO,2999,CX 12,51,2026-08-26 17:29:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR COBRE 8G,MAGO,1108,CX 12,51,2026-08-26 17:29:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR NACAR 10G,MAGO,3003,CX 12,51,2026-08-26 17:29:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR NACAR 8G,MAGO,2441,CX 12,51,2026-08-26 17:29:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR OURO 50G,MAGO,1115,CX 01,51,2026-08-26 17:29:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR OURO 8G,MAGO,2442,CX 12,52,2026-08-26 17:29:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR OURO BRILHANTE 10G,MAGO,850,CX 01,52,2026-08-26 17:29:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR OURO ILUSAO 5G,MAGO,1326,CX 12,52,2026-08-26 17:29:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR OURO ROSE 5G,MAGO,1327,CX 12,52,2026-08-26 17:29:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR OURO ROSE 8G,MAGO,9384,CX 12,52,2026-08-26 17:29:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PEROLA 10G,MAGO,2997,CX 12,52,2026-08-26 17:29:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PEROLA 50G,MAGO,2444,CX 01,52,2026-08-26 17:29:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PEROLA 5G,MAGO,3004,CX 12,52,2026-08-26 17:29:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PINK 10G,MAGO,851,CX 12,52,2026-08-26 17:29:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PRATA 10G,MAGO,2998,CX 12,52,2026-08-26 17:29:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PRATA 8G,MAGO,2443,CX 12,52,2026-08-26 17:29:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PRATA UNICORNIO 10G,MAGO,852,CX 12,52,2026-08-26 17:29:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PRETO 10G,MAGO,853,CX 12,53,2026-08-26 17:29:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR ROSE 10G,MAGO,854,CX 12,53,2026-08-26 17:29:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR VERMELHO BRILHANTE 10G,MAGO,855,CX 12,53,2026-08-26 17:29:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO ACOBREADO 3G FAB,FAB,6352,CX 12,53,2026-08-26 17:29:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AMARELO DAMASCO 3G FAB,FAB,6361,CX 12,53,2026-08-26 17:29:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AMARELO GEMA 3G FAB,FAB,6355,CX 12,53,2026-08-26 17:29:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AZUL ANIS 3G FAB,FAB,6356,CX 12,53,2026-08-26 17:29:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AZUL JEANS 3G FAB,FAB,6424,CX 12,53,2026-08-26 17:29:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AZUL MARINHO 3G FAB,FAB,7860,CX 12,53,2026-08-26 17:29:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AZUL ROYAL 3G FAB,FAB,6716,CX 12,53,2026-08-26 17:29:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AZUL TIFFANY 3G FAB,FAB,6346,CX 12,53,2026-08-26 17:29:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO BRANCO 3G FAB,FAB,6715,CX 12,53,2026-08-26 17:29:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO DOURADO 20G FAB,FAB,10688,CX 04,54,2026-08-26 17:29:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO DOURADO 40G FAB,FAB,10686,CX 04,54,2026-08-26 17:29:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO DOURADO 5G FAB,FAB,6350,CX 12,54,2026-08-26 17:29:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO DOURADO ANTIGO 3G FAB,FAB,6351,CX12,54,2026-08-26 17:29:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO DOURADO EGIPCIO 5G FAB,FAB,6345,CX 12,54,2026-08-26 17:29:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO DOURADO ROSE 5G FAB,FAB,6344,CX 12,54,2026-08-26 17:29:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO LARANJA 3G FAB,FAB,6425,CX 12,54,2026-08-26 17:29:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO LILAS 3G FAB,FAB,6714,CX 12,54,2026-08-26 17:29:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO MARROM 3G FAB,FAB,6426,CX 12,54,2026-08-26 17:29:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON AMARELO 5G FAB,FAB,6705,CX 12,54,2026-08-26 17:29:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON AZUL 5G FAB,FAB,6706,CX 12,54,2026-08-26 17:29:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON AZUL MARINHO 5G FAB,FAB,6707,CX 12,54,2026-08-26 17:29:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON LARANJA 5G FAB,FAB,6708,CX 12,55,2026-08-26 17:29:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON PINK 5G FAB,FAB,6709,CX 12,55,2026-08-26 17:29:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON ROSA 5G FAB,FAB,6710,CX 12,55,2026-08-26 17:29:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON ROXO 5G FAB,FAB,6711,CX 12,55,2026-08-26 17:29:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON VERDE 5G FAB,FAB,6712,CX 12,55,2026-08-26 17:29:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON VERMELHO 5G FAB,FAB,6713,CX 12,55,2026-08-26 17:29:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO PEROLADO 10G FAB,FAB,10689,CX 04,55,2026-08-26 17:29:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO PEROLADO 20G FAB,FAB,10687,CX 04,55,2026-08-26 17:29:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO PEROLADO 3G FAB,FAB,6354,CX 12,55,2026-08-26 17:29:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO PRATEADO 3G FAB,FAB,6353,CX 12,55,2026-08-26 17:29:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO PRETO 3G FAB,FAB,6391,CX 12,55,2026-08-26 17:29:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO ROSA CEREJA 3G FAB,FAB,6358,CX 12,55,2026-08-26 17:29:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO ROSA SECO 3G FAB,FAB,6348,CX 12,56,2026-08-26 17:29:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO ULTRA VIOLETA 3G FAB,FAB,6387,CX 12,56,2026-08-26 17:29:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO VERDE FOLHA 3G FAB,FAB,6359,CX 12,56,2026-08-26 17:29:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO VERDE MENTA 3G FAB,FAB,6386,CX 12,56,2026-08-26 17:29:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO VERMELHO MARSALA 3G FAB,FAB,6717,CX 12,56,2026-08-26 17:29:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO VERMELHO MORANGO 3G FAB,FAB,6427,CX 12,56,2026-08-26 17:29:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO VERMELHO NATAL 3G FAB,FAB,6357,CX 12,56,2026-08-26 17:29:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO VERMELHO RUBI 3G FAB,FAB,6347,CX 12,56,2026-08-26 17:29:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/PREPARO DE LIMAO 100G,MAVALERIO,2507,CX 24,56,2026-08-26 17:29:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/PREPARO DE MARACUJA 100G,MAVALERIO,2506,CX 24,56,2026-08-26 17:29:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/PREPARO DE MORANGO 100G,MAVALERIO,2508,CX 24,56,2026-08-26 17:29:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE ABACAXI 1,02KG",RICAELI,4743,CX 06,56,2026-08-26 17:29:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE ABACAXI 4,1KG",RICAELI,4732,CX 04,57,2026-08-26 17:29:12,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE AMEIXA 1,02KG",RICAELI,4740,CX 06,57,2026-08-26 17:29:12,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE AMEIXA 4,7KG",RICAELI,4730,CX 04,57,2026-08-26 17:29:12,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE AMORA 1,02KG",RICAELI,4744,CX 06,57,2026-08-26 17:29:12,https://casagarciafortaleza.com.br/index.php
